path,package_or_target,target_kind,source_kind,role,line_count,imports,major_types,implemented_responsibility,migration_leftover_count,migration_leftovers,cleanup_notes,test_coverage_signal,repo_skill_alignment,general_best_practice_alignment,risk_level,print_count,logger_calls_inside_debug_count,task_detached_count,userdefaults_did_change_count,geometry_reader_count,public_declaration_count,public_doc_comment_count
Packages/EnsemblePersistence/Package.swift,EnsemblePersistence,Package,Package manifest,Swift package manifest and dependency/platform declaration,35,PackageDescription,,"Declares the EnsemblePersistence Swift package platforms, products, dependencies, targets, and tests.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Covered indirectly by package build/test resolution.,Aligned with layered package architecture and iOS 15/macOS 12/watchOS 8 platform baseline.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsemblePersistence/Sources/CoreData/CoreDataStack.swift,EnsemblePersistence,Package,Sources,"CoreData stack, schema-facing managed objects, and model loading",143,CoreData; Foundation,class CoreDataStack,"Implements CoreDataStack for coredata stack, schema-facing managed objects, and model loading.",0,,Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only.,"Obvious related tests: Packages/EnsembleCore/Tests/AddPlexAccountViewModelTests.swift, Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/DownloadTransferExecutorTests.swift, Packages/EnsembleCore/Tests/MetadataMutationServiceTests.swift (+8 more).",Matches architecture persistence layer. Needs logging-policy review: logger calls appear inside #if DEBUG.,No print usage found. Public API documentation appears incomplete (1/7 declarations with immediate doc comments).,low,0,1,0,0,0,7,1
Packages/EnsemblePersistence/Sources/CoreData/ManagedObjects.swift,EnsemblePersistence,Package,Sources,"CoreData stack, schema-facing managed objects, and model loading",477,CoreData; Foundation,class CDMusicSource; extension CDMusicSource; class CDServer; extension CDServer; class CDArtist; extension CDArtist; class CDAlbum; extension CDAlbum; class CDTrack; extension CDTrack; class CDPlaylist; extension CDPlaylist; class CDPlaylistTrack; extension CDPlaylistTrack; class CDDownload; class CDOfflineDownloadTarget,"Implements CDMusicSource, CDServer, CDArtist, CDAlbum for coredata stack, schema-facing managed objects, and model loading.",0,,Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only.,"Obvious related tests: Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/DownloadTransferExecutorTests.swift, Packages/EnsembleCore/Tests/HomeViewModelRefreshPolicyTests.swift, Packages/EnsembleCore/Tests/NowPlayingViewModelFavoriteTests.swift (+8 more).",Matches architecture persistence layer. Needs logging-policy review: logger calls appear inside #if DEBUG.,No print usage found. Public API documentation appears incomplete (1/35 declarations with immediate doc comments).,low,0,1,0,0,0,35,1
Packages/EnsemblePersistence/Sources/Downloads/ArtworkDownloadManager.swift,EnsemblePersistence,Package,Sources,Persistent download/artwork file management,241,CoreData; Foundation,enum ArtworkDownloadError; enum ArtworkType; protocol ArtworkDownloadManagerProtocol; class ArtworkDownloadManager,"Implements ArtworkDownloadError, ArtworkType, ArtworkDownloadManagerProtocol, ArtworkDownloadManager for persistent download/artwork file management.",2,L71: // Deprecated - use downloadAndCacheArtwork(from:ratingKey:type:) directly from SyncCoordinator | L89: // Deprecated - use downloadAndCacheArtwork(from:ratingKey:type:) directly from SyncCoordinator,Triage legacy/migration/deprecated markers before new work in this area.,"Obvious related tests: Packages/EnsembleCore/Tests/AddPlexAccountViewModelTests.swift, Packages/EnsembleCore/Tests/DownloadTransferExecutorTests.swift, Packages/EnsembleCore/Tests/HomeViewModelRefreshPolicyTests.swift, Packages/EnsembleCore/Tests/MetadataMutationServiceTests.swift (+7 more).",Matches architecture persistence layer. Contains migration/legacy/cleanup markers for follow-up triage.,No print usage found. Public API documentation appears incomplete (5/16 declarations with immediate doc comments).,medium,0,0,0,0,0,16,5
Packages/EnsemblePersistence/Sources/Downloads/DownloadManager.swift,EnsemblePersistence,Package,Sources,Persistent download/artwork file management,936,CoreData; Foundation,enum DownloadError; protocol DownloadManagerProtocol; extension DownloadManagerProtocol; class DownloadManager,"Implements DownloadError, DownloadManagerProtocol, DownloadManager for persistent download/artwork file management.",4,L128: // Migrate legacy absolute paths to filename-only storage. | L737: // Migrate legacy absolute paths to filename-only. | L887: /// filename or a legacy absolute/file-URL path. | L901: /// Resolve a stored path (filename or legacy absolute path) to a validated,Medium-large file: keep an eye on responsibility creep. | Triage legacy/migration/deprecated markers before new work in this area.,"Obvious related tests: Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/DownloadTransferExecutorTests.swift, Packages/EnsembleCore/Tests/MetadataMutationServiceTests.swift, Packages/EnsembleCore/Tests/NowPlayingViewModelFavoriteTests.swift (+3 more).",Matches architecture persistence layer. Contains migration/legacy/cleanup markers for follow-up triage.,No print usage found. Public API documentation appears incomplete (0/28 declarations with immediate doc comments). Large file; review cohesive type/extension boundaries over time.,medium,0,0,0,0,0,28,0
Packages/EnsemblePersistence/Sources/Downloads/OfflineDownloadTargetRepository.swift,EnsemblePersistence,Package,Sources,Persistent download/artwork file management,474,CoreData; Foundation,struct OfflineTrackReference; protocol OfflineDownloadTargetRepositoryProtocol; class OfflineDownloadTargetRepository,"Implements OfflineTrackReference, OfflineDownloadTargetRepositoryProtocol, OfflineDownloadTargetRepository for persistent download/artwork file management.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/DownloadTransferExecutorTests.swift, Packages/EnsembleCore/Tests/MetadataMutationServiceTests.swift, Packages/EnsembleCore/Tests/NowPlayingViewModelFavoriteTests.swift (+3 more).",Matches architecture persistence layer.,No print usage found. Public API documentation appears incomplete (0/22 declarations with immediate doc comments).,low,0,0,0,0,0,22,0
Packages/EnsemblePersistence/Sources/EnsembleLogger.swift,EnsemblePersistence,Package,Sources,Persistence package public exports and logging,19,OSLog,enum EnsembleLogger,Implements EnsembleLogger for persistence package public exports and logging.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,Matches architecture persistence layer.,No print usage found. Public declarations appear documented by immediate doc comments.,low,0,0,0,0,0,1,1
Packages/EnsemblePersistence/Sources/EnsemblePersistence.swift,EnsemblePersistence,Package,Sources,Persistence package public exports and logging,4,,,Provides Ensemble Persistence support for persistence package public exports and logging.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,Matches architecture persistence layer.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsemblePersistence/Sources/Repositories/LibraryRepository.swift,EnsemblePersistence,Package,Sources,CoreData repository persistence operations,2044,CoreData; Foundation,struct ArtistUpsertInput; struct AlbumUpsertInput; struct TrackUpsertInput; struct TrackReparentInfo; struct GenreCoverageStats; protocol LibraryRepositoryProtocol; extension LibraryRepositoryProtocol; extension LibraryRepositoryProtocol; class LibraryRepository; extension LibraryRepository,"Implements ArtistUpsertInput, AlbumUpsertInput, TrackUpsertInput, TrackReparentInfo for coredata repository persistence operations.",0,,Very large file: plan staged extraction around one stable responsibility at a time. | Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only.,"Obvious related tests: Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/HomeViewModelRefreshPolicyTests.swift, Packages/EnsembleCore/Tests/NowPlayingViewModelFavoriteTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadServicePolicyTests.swift (+7 more).","Matches architecture persistence layer. Needs logging-policy review: logger calls appear inside #if DEBUG. Oversized responsibility surface remains a skill-aligned cleanup candidate, not a behavior bug by itself.",No print usage found. Public API documentation appears incomplete (13/114 declarations with immediate doc comments). File size is far beyond common maintainability norms; prefer cohesive APIs and smaller responsibility boundaries.,high,0,3,0,0,0,114,13
Packages/EnsemblePersistence/Sources/Repositories/PendingMutationRepository.swift,EnsemblePersistence,Package,Sources,CoreData repository persistence operations,207,CoreData; Foundation,protocol PendingMutationRepositoryProtocol; class PendingMutationRepository,"Implements PendingMutationRepositoryProtocol, PendingMutationRepository for coredata repository persistence operations.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/MusicSourceAccountDetailViewModelTests.swift, Packages/EnsembleCore/Tests/NowPlayingViewModelFavoriteTests.swift, Packages/EnsembleCore/Tests/PlaylistDetailViewModelTests.swift.",Matches architecture persistence layer.,No print usage found. Public API documentation appears incomplete (9/12 declarations with immediate doc comments).,low,0,0,0,0,0,12,9
Packages/EnsemblePersistence/Sources/Repositories/PlaylistRepository.swift,EnsemblePersistence,Package,Sources,CoreData repository persistence operations,440,CoreData; Foundation,protocol PlaylistRepositoryProtocol; class PlaylistRepository,"Implements PlaylistRepositoryProtocol, PlaylistRepository for coredata repository persistence operations.",0,,Move diagnostic logger calls out from #if DEBUG unless surrounding code must be debug-only.,"Obvious related tests: Packages/EnsembleCore/Tests/AddPlexAccountViewModelTests.swift, Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/HomeViewModelRefreshPolicyTests.swift, Packages/EnsembleCore/Tests/MusicSourceAccountDetailViewModelTests.swift (+10 more).",Matches architecture persistence layer. Needs logging-policy review: logger calls appear inside #if DEBUG.,No print usage found. Public API documentation appears incomplete (1/16 declarations with immediate doc comments).,low,0,2,0,0,0,16,1
Packages/EnsemblePersistence/Tests/DownloadManagerTests.swift,EnsemblePersistence,Package,Tests,Automated test coverage,174,XCTest,class DownloadManagerTests,Exercises DownloadManagerTests behavior for regression coverage.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,This is a test file.,Aligned with testing skill by preserving package-level regression coverage.,No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
